,x,y,z,Activity
5251,19.749834,-1.15858,5.2490644,WALKING_UPSTAIRS
5252,19.460049,0.61829203,3.9206345,WALKING_UPSTAIRS
5253,20.01615,-0.23121695,3.7886746,WALKING_UPSTAIRS
5254,21.778927,-0.40257397,5.714179,WALKING_UPSTAIRS
5255,20.425365,-0.68741125,5.5072675,WALKING_UPSTAIRS
5256,20.423079,-0.6454943,5.5936074,WALKING_UPSTAIRS
5257,20.384476,-0.74983585,5.2844543,WALKING_UPSTAIRS
5258,20.05198,-0.69476336,5.2292995,WALKING_UPSTAIRS
5259,19.90013,-0.021091338,3.7040975,WALKING_UPSTAIRS
5260,19.99817,-0.2039301,3.7512724,WALKING_UPSTAIRS
5261,22.064508,-0.42116988,6.269887,WALKING_UPSTAIRS
5262,21.124796,-0.53896844,5.834647,WALKING_UPSTAIRS
5263,20.82042,-0.41721952,4.6546316,WALKING_UPSTAIRS
5264,22.48846,-0.24406892,5.723511,WALKING_UPSTAIRS
5265,21.727282,-0.4677651,6.071058,WALKING_UPSTAIRS
5266,22.578835,-0.40489665,6.1108646,WALKING_UPSTAIRS
5267,22.794168,-0.31178796,6.05045,WALKING_UPSTAIRS
5268,22.261356,-0.31064406,5.6312037,WALKING_UPSTAIRS
5269,21.788067,-0.36072952,5.196942,WALKING_UPSTAIRS
5270,19.876364,-1.1963221,5.214374,WALKING_UPSTAIRS
5271,-7.3693953,-11.967053,10.206388,STANDING
5272,-1.4203736,-14.642887,1.5476785,STANDING
5273,-0.700203,-14.2083645,-0.4110131,STANDING
5274,-1.9342896,-11.38638,-2.2887967,STANDING
5275,-0.97987276,-12.653788,-8.506654,STANDING
5276,-0.5476452,-13.908951,-9.8662,STANDING
5277,-1.5211226,-13.926656,-10.701265,STANDING
5278,-1.8389266,-12.065683,-6.557833,STANDING
5279,-0.10519313,-15.02319,-10.572901,STANDING
5280,-0.17981072,-14.684351,-10.236419,STANDING
5281,-0.36032945,-14.126982,-9.709466,STANDING
5282,-1.0323695,-13.106054,-8.434207,STANDING
5283,-1.7731894,-10.56455,-2.2075949,STANDING
5284,-0.08448845,-15.090119,-10.690483,STANDING
5285,-0.115704596,-14.95262,-10.579463,STANDING
5286,1.450021,-16.49941,-11.641893,STANDING
5287,-0.2861653,-14.294021,-9.762801,STANDING
5288,0.30711737,-15.637252,-11.097102,STANDING
5289,-4.548055,-8.61556,9.8679905,STANDING
5290,-2.6054237,-10.407926,2.2251043,STANDING
5291,2.1760514,-14.786254,-9.593781,STANDING
5292,1.9819388,-14.729331,-9.122982,STANDING
5293,2.2844896,-15.052729,-9.528276,STANDING
5294,0.88021886,-13.236075,-7.5749736,STANDING
5295,-0.37974465,-10.930579,-2.4704697,STANDING
5296,-0.54417825,-10.78245,-2.1893783,STANDING
5297,2.296177,-14.808188,-9.707229,STANDING
5298,2.4726384,-15.777722,-10.16646,STANDING
5299,-0.09692561,-11.688137,-3.9306655,STANDING
5300,0.25870797,-11.946308,-4.0853353,STANDING
5301,2.6584923,-16.865837,-10.604297,STANDING
5302,-0.28645334,-11.130571,-2.393475,STANDING
5303,1.4438953,-13.7445,-7.5923514,STANDING
5304,3.13914,-17.336718,-10.47925,STANDING
5305,1.121317,-13.296819,-7.333271,STANDING
5306,3.100607,-17.47967,-10.476758,STANDING
5307,1.5950338,-14.736383,-8.930417,STANDING
5308,-2.8752568,-16.99407,-0.74803185,SITTING
5309,-12.936406,-19.74613,-0.09712596,SITTING
5310,-8.515944,-17.11605,-0.16475746,SITTING
5311,-8.808812,-19.803522,-2.7165964,SITTING
5312,-8.826296,-19.380033,-2.2615764,SITTING
5313,-9.216115,-19.843147,-2.755794,SITTING
5314,-9.022706,-19.551525,-2.5185869,SITTING
5315,-9.666602,-22.99093,-6.2437973,SITTING
5316,-10.037729,-21.089756,-4.1343365,SITTING
5317,-9.303128,-19.847458,-2.763146,SITTING
5318,-9.249191,-19.598618,-2.56777,SITTING
5319,-9.042462,-18.77085,-1.8005074,SITTING
5320,-8.126184,-15.846259,2.439688,SITTING
5321,-10.128411,-20.9712,-4.0285087,SITTING
5322,-9.8249445,-20.33172,-3.2394333,SITTING
5323,-9.843155,-23.203024,-6.332378,SITTING
5324,-4.9415793,-14.767831,2.2492452,SITTING
5325,-7.4007654,-23.435738,-5.2956657,SITTING
5326,-8.123871,-15.826452,2.6358273,SITTING
5327,-7.687857,-15.3863735,3.2065716,SITTING
5328,-8.129863,-15.8123665,2.666164,SITTING
5329,-10.109622,-23.101233,-6.1115203,SITTING
5330,-10.687306,-20.516903,-3.3267136,SITTING
5331,-10.652862,-19.995441,-2.6313915,SITTING
5332,-10.811945,-21.252596,-4.3430157,SITTING
5333,-10.854126,-20.09795,-2.7285376,SITTING
5334,-10.866551,-19.918875,-2.5672312,SITTING
5335,-10.364013,-22.979864,-5.9728847,SITTING
5336,-10.762172,-18.844994,-1.4855323,SITTING
5337,-10.821438,-18.97266,-1.6549512,SITTING
5338,-10.343705,-17.346695,0.57125586,SITTING
5339,-9.022037,12.347594,-4.272308,LAYING
5340,-7.4721637,12.238509,-4.1027136,LAYING
5341,-12.1103945,6.113161,-6.456665,LAYING
5342,-10.523534,8.830702,-5.48184,LAYING
5343,-10.226299,9.338565,-5.283061,LAYING
5344,-8.414,11.205296,-4.693525,LAYING
5345,-10.921204,8.168574,-5.5304365,LAYING
5346,-9.121588,12.695467,-0.25702912,LAYING
5347,-9.025525,12.986707,0.83075583,LAYING
5348,-9.720848,11.966704,1.92961,LAYING
5349,-17.504839,12.406376,5.707549,LAYING
5350,-18.660204,10.997513,5.028661,LAYING
5351,-18.753616,10.959774,5.1465282,LAYING
5352,-18.833347,10.809725,5.0148087,LAYING
5353,-18.916355,10.569255,4.6642966,LAYING
5354,-18.623322,11.028757,5.0091133,LAYING
5355,-17.524395,12.378227,5.6863694,LAYING
5356,-19.09312,9.713256,3.5334256,LAYING
5357,-9.78992,13.021496,0.4309115,LAYING
5358,-9.533735,13.145689,-0.07222325,LAYING
5359,-14.599303,11.717027,-5.9289913,LAYING
5360,-7.231806,11.556327,-0.75236315,LAYING
5361,-9.70162,8.671754,-9.027437,LAYING
5362,-9.042354,9.477779,-9.078549,LAYING
5363,-9.258233,9.075426,-9.342285,LAYING
5364,-7.1607366,12.728006,-0.8325093,LAYING
5365,-5.473321,12.132276,-9.380026,LAYING
5366,-6.279775,13.130314,-10.121107,LAYING
5367,-4.6792836,15.814068,-13.447564,LAYING
5368,-5.4030395,12.054443,-9.387557,LAYING
5369,-7.1931233,12.618136,-0.73538625,LAYING
5370,-7.2753053,12.294128,-0.63164216,LAYING
5371,-13.325888,12.135473,-4.080697,LAYING
5372,-19.158998,7.823966,-7.7820377,LAYING
5373,-13.7003565,11.471335,-3.7286725,LAYING
5374,-12.0682955,13.326823,-2.825194,LAYING
5375,-12.699635,12.847162,-2.9015195,LAYING
5376,-14.342022,11.496803,-4.387714,LAYING
5377,-14.216913,11.566762,-4.284953,LAYING
5378,-13.977899,11.73795,-4.1346626,LAYING
5379,20.230402,-9.122036,0.80588096,WALKING
5380,25.899994,-6.675053,1.2704524,WALKING
5381,25.926662,-6.791722,1.1075807,WALKING
5382,25.205462,-6.9780746,0.4970892,WALKING
5383,24.733883,-7.08158,0.6131188,WALKING
5384,19.520395,-9.317557,0.6957153,WALKING
5385,19.48995,-9.352979,0.7050805,WALKING
5386,19.892103,-9.110925,0.7869245,WALKING
5387,19.743114,-9.130933,0.73089534,WALKING
5388,23.772123,-7.3464956,0.4861168,WALKING
5389,24.349304,-7.2353163,0.48972273,WALKING
5390,24.046621,-7.301195,0.50274193,WALKING
5391,23.41532,-7.3405704,0.5015177,WALKING
5392,23.706594,-7.29804,0.502573,WALKING
5393,24.747225,-7.1638618,0.6812562,WALKING
5394,24.01263,-7.329074,0.45994866,WALKING
5395,25.874266,-6.691364,1.462618,WALKING
5396,24.209301,-7.253756,0.5332953,WALKING
5397,23.773718,-7.3181567,0.49505588,WALKING
5398,20.913084,-8.4629545,0.69254833,WALKING
5399,19.370216,-9.467853,0.6867234,WALKING
5400,20.405355,-8.745509,0.6834603,WALKING
5401,24.523434,-7.1454744,0.54453033,WALKING
5402,25.72907,-6.542921,1.0403167,WALKING
5403,25.278809,-6.4664702,-0.04889469,WALKING
5404,21.278755,-3.4957314,-3.6126182,WALKING
5405,25.35163,-7.0239263,0.4080624,WALKING
5406,26.113245,-6.532689,1.5371695,WALKING
5407,25.797554,-6.689254,1.1826049,WALKING
5408,25.944586,-6.6818213,1.3878278,WALKING
5409,25.899426,-6.7153344,1.370054,WALKING
5410,24.77218,-7.0423555,0.6349057,WALKING
5411,25.32776,-6.8054295,0.7552456,WALKING
5412,25.738348,-6.7195845,0.8642316,WALKING
5413,25.450542,-6.9717903,0.70132273,WALKING
5414,24.481182,-7.1836267,0.40105012,WALKING
5415,21.053997,-8.529225,0.69394374,WALKING
5416,25.334715,-6.5688257,0.79925674,WALKING
5417,17.426455,6.114617,-4.059755,WALKING_DOWNSTAIRS
5418,16.328773,1.3421859,-5.9767585,WALKING_DOWNSTAIRS
5419,15.014995,2.7226038,-4.08074,WALKING_DOWNSTAIRS
5420,2.9786584,4.8155746,-6.144525,WALKING_DOWNSTAIRS
5421,11.885989,11.618398,-5.4075646,WALKING_DOWNSTAIRS
5422,11.92161,11.497176,-5.164313,WALKING_DOWNSTAIRS
5423,17.752506,5.95728,-4.1098123,WALKING_DOWNSTAIRS
5424,13.194836,10.6997385,-6.5702744,WALKING_DOWNSTAIRS
5425,12.989515,10.672341,-6.368733,WALKING_DOWNSTAIRS
5426,17.659384,2.021079,10.598463,WALKING_DOWNSTAIRS
5427,18.639408,6.0541635,-4.1455803,WALKING_DOWNSTAIRS
5428,17.213362,7.355921,-4.053853,WALKING_DOWNSTAIRS
5429,15.044362,2.8366618,-3.9944403,WALKING_DOWNSTAIRS
5430,17.795992,5.71271,-4.155418,WALKING_DOWNSTAIRS
5431,14.9695015,2.844195,-3.9584496,WALKING_DOWNSTAIRS
5432,3.1166046,4.895955,-6.2461276,WALKING_DOWNSTAIRS
5433,17.838657,5.958705,-4.1318483,WALKING_DOWNSTAIRS
5434,17.419405,4.964555,-4.2565556,WALKING_DOWNSTAIRS
5435,17.681295,5.5049253,-4.1890554,WALKING_DOWNSTAIRS
5436,18.371853,5.905591,-4.176113,WALKING_DOWNSTAIRS
5437,17.307854,1.8384631,-3.679788,WALKING_DOWNSTAIRS
5438,17.296335,1.7104956,-3.0735826,WALKING_DOWNSTAIRS
5439,17.432568,3.0349853,-3.7652166,WALKING_DOWNSTAIRS
5440,17.442831,6.1452627,-4.0406437,WALKING_DOWNSTAIRS
5441,14.04352,-2.7092197,-3.9762173,WALKING_DOWNSTAIRS
5442,17.450163,3.557332,-4.360947,WALKING_DOWNSTAIRS
5443,18.121464,6.084662,-4.144656,WALKING_DOWNSTAIRS
5444,17.444702,3.8070624,-4.5396852,WALKING_DOWNSTAIRS
5445,18.078043,1.469754,7.5467157,WALKING_UPSTAIRS
5446,18.328514,1.5217191,8.444034,WALKING_UPSTAIRS
5447,15.6424,8.800212,10.325659,WALKING_UPSTAIRS
5448,17.411343,-1.0976772,6.555984,WALKING_UPSTAIRS
5449,18.093159,-0.74484944,6.649469,WALKING_UPSTAIRS
5450,18.13389,-0.40556318,6.7321806,WALKING_UPSTAIRS
5451,17.831514,-0.33332476,6.7676325,WALKING_UPSTAIRS
5452,18.081661,1.2476226,8.17277,WALKING_UPSTAIRS
5453,18.540607,1.1730698,8.151817,WALKING_UPSTAIRS
5454,19.199972,-0.31313372,6.5154104,WALKING_UPSTAIRS
5455,17.699919,1.7345372,7.6400633,WALKING_UPSTAIRS
5456,15.336782,9.160104,10.399253,WALKING_UPSTAIRS
5457,17.55442,1.5700567,8.309041,WALKING_UPSTAIRS
5458,17.689848,-1.1096303,6.848144,WALKING_UPSTAIRS
5459,18.492088,1.106986,8.284305,WALKING_UPSTAIRS
5460,17.721287,-1.00712,6.655142,WALKING_UPSTAIRS
5461,18.23024,0.7873785,8.162449,WALKING_UPSTAIRS
5462,18.217295,-0.2622511,6.7938166,WALKING_UPSTAIRS
5463,18.449856,-0.60123056,6.496581,WALKING_UPSTAIRS
5464,18.441307,-0.17196795,6.756035,WALKING_UPSTAIRS
5465,17.500412,-0.910359,6.5560827,WALKING_UPSTAIRS
5466,17.752777,2.5231476,9.17381,WALKING_UPSTAIRS
5467,15.782637,8.567873,10.139019,WALKING_UPSTAIRS
5468,17.453274,-1.0005561,6.6762996,WALKING_UPSTAIRS
5469,18.069105,-0.14572318,6.903666,WALKING_UPSTAIRS
5470,17.982534,-0.09799441,6.948074,WALKING_UPSTAIRS
5471,17.67732,-0.9143045,6.378199,WALKING_UPSTAIRS
5472,18.270037,1.285871,8.2990675,WALKING_UPSTAIRS
5473,18.377623,0.69205314,7.7362843,WALKING_UPSTAIRS
5474,18.54753,-0.31728318,6.6319785,WALKING_UPSTAIRS
5475,-4.854162,-14.110021,-2.0107055,STANDING
5476,-5.984118,-13.528349,-8.722213,STANDING
5477,-3.4783187,-10.7015505,-2.3114793,STANDING
5478,-1.9880438,-12.148653,-9.959581,STANDING
5479,-3.7236128,-11.152558,-3.9557416,STANDING
5480,0.45796466,-15.784665,-12.465929,STANDING
5481,0.5445801,-15.87993,-12.900504,STANDING
5482,0.4974117,-15.874915,-13.016236,STANDING
5483,-3.2905738,-10.811704,-1.7656757,STANDING
5484,-4.225641,-13.395175,-9.360919,STANDING
5485,1.6640934,-18.103544,-12.632971,STANDING
5486,-2.27045,-12.014265,-5.3302917,STANDING
5487,-2.202952,-13.446301,-8.364003,STANDING
5488,-2.2739239,-12.186461,-5.8737864,STANDING
5489,-2.2684917,-12.132831,-5.756007,STANDING
5490,-1.9657847,-13.419167,-8.351592,STANDING
5491,-1.8054849,-13.856437,-8.823216,STANDING
5492,-1.8657411,-13.938062,-10.387858,STANDING
5493,0.46018103,-15.858854,-13.140359,STANDING
5494,-4.281134,-10.773141,4.3375316,STANDING
5495,-3.2594807,-10.956146,-2.9754484,STANDING
5496,-3.1037412,-13.444803,-8.666933,STANDING
5497,-3.3565938,-10.46291,-0.54321426,STANDING
5498,-2.4102473,-11.767383,-4.933077,STANDING
5499,-4.840583,-6.9011617,13.308889,STANDING
5500,-6.1237617,-7.2485976,14.295234,STANDING
5501,-3.967538,-10.713148,5.4200053,STANDING
5502,-1.692984,-13.562723,-8.351573,STANDING
5503,-1.8234328,-11.819363,-4.6697044,STANDING
5504,-1.5476289,-14.3858185,-9.077061,STANDING
5505,1.7137975,-18.109406,-12.574561,STANDING
5506,-1.7312627,-13.271481,-7.782,STANDING
5507,-1.7171787,-14.43894,-9.029353,STANDING
5508,-1.7554584,-11.558481,-4.062423,STANDING
5509,-0.69026834,-16.17464,-10.623066,STANDING
5510,0.13153769,-16.902546,-11.236596,STANDING
5511,-0.8531132,-16.13076,-10.489314,STANDING
5512,-0.2339426,-16.688925,-11.018799,STANDING
5513,-8.187986,-5.0863996,12.643735,SITTING
5514,-7.912106,-2.6085386,13.4336605,SITTING
5515,-8.412439,-1.6604313,14.038348,SITTING
5516,-13.37119,0.41559303,14.683446,SITTING
5517,-14.044852,1.0119388,14.827784,SITTING
5518,-15.675224,0.7237448,13.630244,SITTING
5519,-17.582306,0.29397675,12.1249695,SITTING
5520,-17.331985,0.37839994,12.374323,SITTING
5521,-16.781038,0.5779887,12.870002,SITTING
5522,-17.3903,0.3468182,12.309936,SITTING
5523,-17.28385,0.38981658,12.418939,SITTING
5524,-17.673437,0.2723453,12.036044,SITTING
5525,-14.40818,0.8158815,14.477707,SITTING
5526,-14.313999,0.85196656,14.562476,SITTING
5527,-14.9921665,0.69371736,14.02604,SITTING
5528,-17.95749,0.27535453,11.78975,SITTING
5529,-17.09733,0.4685252,12.5996065,SITTING
5530,-14.142683,0.92415166,14.7249565,SITTING
5531,-17.117706,0.46103,12.582469,SITTING
5532,-17.256308,0.3926401,12.442061,SITTING
5533,-17.637989,0.25251323,12.055837,SITTING
5534,-6.2841754,-8.191437,11.738654,SITTING
5535,-6.150338,-8.4647,10.779542,SITTING
5536,-5.7015724,-10.648167,-1.0195231,SITTING
5537,-6.098681,-12.171807,-6.7573843,SITTING
5538,-6.3265414,-11.630074,-5.005545,SITTING
5539,-6.2765265,-10.416629,-2.0416276,SITTING
5540,-6.580279,-11.82342,-8.276014,SITTING
5541,-6.386456,-10.973586,-4.3088083,SITTING
5542,-7.1505218,-10.1954,2.8645418,SITTING
5543,-6.35728,-10.459419,-2.792002,SITTING
5544,-6.6154566,-11.7885275,-8.366181,SITTING
5545,-6.4156704,-10.657321,-3.6255982,SITTING
5546,-6.3641033,-10.312733,-2.121166,SITTING
5547,-6.429329,-10.91697,-4.1058784,SITTING
5548,-6.4679523,-11.638505,-5.172901,SITTING
5549,-6.158245,-10.545521,-1.981146,SITTING
5550,-5.6972637,-10.615954,-1.0822053,SITTING
5551,-5.6111712,-11.197108,-4.0841637,SITTING
5552,-5.664656,-11.024823,-3.570504,SITTING
5553,-5.8378687,-10.875508,-3.0888612,SITTING
5554,-6.0080795,-12.04358,-6.515856,SITTING
5555,-5.84554,-11.262699,-4.2612414,SITTING
5556,-6.0992703,-12.034467,-7.6037545,SITTING
5557,-13.916961,14.895017,-1.3941822,LAYING
5558,-10.517675,17.670713,-2.069359,LAYING
5559,-13.139572,15.573983,-2.57467,LAYING
5560,-17.355768,11.462335,-4.6592145,LAYING
5561,-11.004411,17.101944,-2.0957923,LAYING
5562,-11.459043,16.80509,-2.1091766,LAYING
5563,-12.846029,15.814876,-2.4123695,LAYING
5564,-17.412134,11.409623,-4.7001743,LAYING
5565,-20.778828,9.715834,-6.2029243,LAYING
5566,-12.591559,16.03325,-2.3345702,LAYING
5567,-11.34479,16.911558,-2.0863361,LAYING
5568,-12.56162,16.113796,-2.2786338,LAYING
5569,-16.78899,11.808576,-4.436226,LAYING
5570,-19.256756,10.35992,-5.7542048,LAYING
5571,-19.055616,10.454048,-5.669677,LAYING
5572,-12.779306,15.816484,-2.4225538,LAYING
5573,-11.382144,16.813824,-2.1039565,LAYING
5574,-13.965499,14.990749,-1.422256,LAYING
5575,-10.259859,18.340912,-1.970402,LAYING
5576,-17.226728,11.724212,-4.598033,LAYING
5577,-11.008928,17.132055,-2.354483,LAYING
5578,-16.653894,12.131543,-4.3639526,LAYING
5579,-21.275146,9.536524,-6.352305,LAYING
5580,-20.612846,9.946464,-6.091617,LAYING
5581,-20.8046,9.839512,-6.160513,LAYING
5582,-20.967943,9.742437,-6.2201796,LAYING
5583,-13.399395,15.6742,-2.622549,LAYING
5584,-10.458871,17.714054,-2.2158287,LAYING
5585,-11.428072,16.853846,-2.374627,LAYING
5586,-13.747958,15.2736025,-2.8849337,LAYING
5587,-11.371531,16.89697,-2.3673234,LAYING
5588,-10.289835,17.960333,-2.1512556,LAYING
5589,-11.15821,17.031334,-2.3551853,LAYING
5590,-10.347161,17.907255,-2.157438,LAYING
5591,16.493977,-7.2008433,-1.7662631,WALKING
5592,20.292892,-2.8674228,-3.426162,WALKING
5593,17.293156,1.6467315,-3.119876,WALKING
5594,17.296997,1.5836518,-3.1319659,WALKING
5595,17.258434,1.5300022,-3.1151428,WALKING
5596,17.233389,1.580752,-3.194255,WALKING
5597,15.015311,-1.4981017,-4.823636,WALKING
5598,14.795937,-1.796609,-4.739241,WALKING
5599,17.172148,-3.781039,-5.685368,WALKING
5600,18.588125,-6.450073,-4.5703435,WALKING
5601,15.345462,-2.6131575,-5.930539,WALKING
5602,15.460356,-1.4579138,-5.184741,WALKING
5603,16.838953,-3.935865,-5.946046,WALKING
5604,16.767687,-4.1548734,-6.1922297,WALKING
5605,19.862183,-4.614299,-4.396657,WALKING
5606,20.971123,-3.1375597,-3.6441815,WALKING
5607,17.016172,-0.8004633,-5.3632054,WALKING
5608,15.307094,-2.892855,-5.874604,WALKING
5609,15.174376,-0.49369287,-5.2272296,WALKING
5610,15.486823,0.8911792,-5.561953,WALKING
5611,15.619195,1.1050013,-5.693451,WALKING
5612,16.854527,2.9942474,-5.691181,WALKING
5613,16.001587,1.1044662,-6.053235,WALKING
5614,15.812084,1.0156755,-5.808005,WALKING
5615,16.198748,1.8281024,-5.820794,WALKING
5616,16.170668,0.81162614,-6.19022,WALKING
5617,19.082035,-2.3160512,-7.8942885,WALKING
5618,19.07609,-2.3300076,-7.899263,WALKING
5619,12.782465,10.895634,-6.7035193,WALKING_DOWNSTAIRS
5620,2.1211517,9.688131,-10.98257,WALKING_DOWNSTAIRS
5621,2.502026,10.482043,-12.019565,WALKING_DOWNSTAIRS
5622,13.199447,11.009973,-7.395889,WALKING_DOWNSTAIRS
5623,1.8287638,10.111817,-10.904468,WALKING_DOWNSTAIRS
5624,10.705943,12.145293,-8.029183,WALKING_DOWNSTAIRS
5625,1.9890102,10.010668,-11.066785,WALKING_DOWNSTAIRS
5626,10.674937,12.9167185,-9.806276,WALKING_DOWNSTAIRS
5627,2.9374678,10.782716,-12.653131,WALKING_DOWNSTAIRS
5628,3.546845,11.262182,-13.125534,WALKING_DOWNSTAIRS
5629,3.5879004,11.187031,-13.437314,WALKING_DOWNSTAIRS
5630,10.772709,13.28085,-10.202855,WALKING_DOWNSTAIRS
5631,3.517785,11.052079,-12.194174,WALKING_DOWNSTAIRS
5632,2.957512,10.793346,-12.313619,WALKING_DOWNSTAIRS
5633,2.9602902,10.825983,-12.522733,WALKING_DOWNSTAIRS
5634,4.4623446,11.046977,-13.994803,WALKING_DOWNSTAIRS
5635,2.0484812,9.686595,-10.733856,WALKING_DOWNSTAIRS
5636,11.149844,11.925288,-8.902032,WALKING_DOWNSTAIRS
5637,11.075812,11.800917,-8.779592,WALKING_DOWNSTAIRS
5638,1.8685143,9.7117815,-10.7106905,WALKING_DOWNSTAIRS
5639,11.203786,11.6564455,-7.423902,WALKING_DOWNSTAIRS
5640,11.063844,11.821395,-7.829722,WALKING_DOWNSTAIRS
5641,10.984533,12.449307,-8.585787,WALKING_DOWNSTAIRS
5642,2.906536,10.86929,-12.112893,WALKING_DOWNSTAIRS
5643,2.997202,10.921392,-12.480052,WALKING_DOWNSTAIRS
5644,2.2109442,0.96740127,-6.1064415,WALKING_UPSTAIRS
5645,16.03577,7.516601,-2.4171305,WALKING_UPSTAIRS
5646,16.20437,6.770328,-1.4420738,WALKING_UPSTAIRS
5647,4.027518,6.114666,-5.6679816,WALKING_UPSTAIRS
5648,3.9044943,6.23637,-5.626729,WALKING_UPSTAIRS
5649,15.220361,-2.3206007,-2.4822683,WALKING_UPSTAIRS
5650,15.6269,0.76731086,-1.2958016,WALKING_UPSTAIRS
5651,16.183685,6.961644,-1.5974432,WALKING_UPSTAIRS
5652,16.152172,7.14673,-1.7371309,WALKING_UPSTAIRS
5653,16.249441,7.7704244,-2.670062,WALKING_UPSTAIRS
5654,9.47089,6.0745277,-1.7631863,WALKING_UPSTAIRS
5655,11.373089,5.412668,-4.028378,WALKING_UPSTAIRS
5656,13.807161,6.496776,-3.9403012,WALKING_UPSTAIRS
5657,15.673714,7.6128235,-3.6764047,WALKING_UPSTAIRS
5658,15.049064,8.557849,-3.9191377,WALKING_UPSTAIRS
5659,15.730215,8.800514,-3.7939284,WALKING_UPSTAIRS
5660,16.304144,7.9417768,-3.137405,WALKING_UPSTAIRS
5661,12.00204,4.9898624,-3.636922,WALKING_UPSTAIRS
5662,11.363644,4.617135,-3.4711404,WALKING_UPSTAIRS
5663,16.09715,7.404013,-2.2798266,WALKING_UPSTAIRS
5664,16.299244,7.8642263,-3.3218098,WALKING_UPSTAIRS
5665,15.799357,6.5248027,-3.2317765,WALKING_UPSTAIRS
5666,3.9927142,6.8671427,-6.7829237,WALKING_UPSTAIRS
5667,12.590689,10.92893,-3.694037,WALKING_UPSTAIRS
5668,15.728889,7.5722795,-3.0333185,WALKING_UPSTAIRS
5669,15.595775,7.9277606,-3.7098196,WALKING_UPSTAIRS
5670,15.955426,7.9678617,-3.3933818,WALKING_UPSTAIRS
5671,16.085827,7.92206,-2.9854429,WALKING_UPSTAIRS
5672,-7.2734866,-18.737825,-9.033173,STANDING
5673,-4.9758143,-13.912874,-9.054882,STANDING
5674,-2.6383104,-13.407861,-5.1252656,STANDING
5675,-2.2721987,-11.223953,-3.4197543,STANDING
5676,-2.0775185,-14.640745,-9.099363,STANDING
5677,1.4412538,-17.932926,-12.601146,STANDING
5678,-2.1414087,-14.834606,-9.287632,STANDING
5679,-1.7081076,-11.72353,-4.2300572,STANDING
5680,-0.17597668,-16.765217,-11.057012,STANDING
5681,-0.03143895,-16.943108,-11.160833,STANDING
5682,-0.30955392,-16.801619,-10.955844,STANDING
5683,0.5458347,-17.249224,-11.294021,STANDING
5684,-1.5280826,-11.898034,-4.439904,STANDING
5685,-4.404575,-16.85136,-8.316115,STANDING
5686,-4.4817424,-16.908304,-8.250374,STANDING
5687,-2.338966,-12.845934,-5.5624623,STANDING
5688,-2.0649326,-14.606084,-9.052485,STANDING
5689,-2.0204232,-12.282161,-5.232862,STANDING
5690,-1.7747914,-11.886431,-4.3729258,STANDING
5691,-4.6353164,-6.9346704,13.412312,STANDING
5692,-4.4815154,-8.551777,10.000958,STANDING
5693,2.0188296,-16.11244,-10.906979,STANDING
5694,-0.022788806,-10.941854,-3.703733,STANDING
5695,-2.3548074,-10.521418,1.2987944,STANDING
5696,-1.0442241,-10.883432,-2.4059212,STANDING
5697,-0.38034204,-12.882391,-7.750656,STANDING
5698,0.36420542,-13.8801985,-8.9306755,STANDING
5699,0.2938628,-12.912601,-7.5663238,STANDING
5700,2.4092956,-16.817846,-10.98028,STANDING
5701,1.2374259,-14.5214815,-9.213087,STANDING
5702,1.7910866,-15.290456,-9.922263,STANDING
5703,1.7960222,-15.65774,-10.279522,STANDING
5704,0.010940139,-14.135995,-9.146184,STANDING
5705,-0.99870455,-11.406477,-3.7859828,STANDING
5706,-0.045040093,-13.998539,-8.891501,STANDING
5707,-0.21470259,-13.0568495,-7.731692,STANDING
5708,-7.4228935,-2.3523521,13.540835,SITTING
5709,-11.685886,-3.441686,11.598659,SITTING
5710,-11.73612,-3.5909145,11.439958,SITTING
5711,-13.935547,-5.508305,7.4252977,SITTING
5712,-13.727171,-5.2804384,8.059347,SITTING
5713,-15.31774,-6.61786,5.803571,SITTING
5714,-16.015753,-5.8940845,3.7852542,SITTING
5715,-13.668712,-5.218136,8.214738,SITTING
5716,-13.597414,-5.164617,8.3348055,SITTING
5717,-13.610935,-5.176084,8.31835,SITTING
5718,-12.135279,-3.8392355,10.638798,SITTING
5719,-16.142893,-5.889669,3.645803,SITTING
5720,-19.563015,-6.482518,1.7413754,SITTING
5721,-19.616718,-6.5174465,1.695657,SITTING
5722,-19.714958,-6.571059,1.5892217,SITTING
5723,-19.745861,-6.5767994,1.5588211,SITTING
5724,-8.424589,-2.391122,11.29787,SITTING
5725,-8.319005,-6.995324,9.874374,SITTING
5726,-12.476083,-7.8180466,-5.05017,SITTING
5727,-9.191225,-8.853487,1.5382068,SITTING
5728,-9.364516,-8.7876,0.6959937,SITTING
5729,-11.380029,-7.9371214,-2.8922431,SITTING
5730,-11.950643,-7.832249,-4.1827145,SITTING
5731,-8.476293,-6.6060314,10.873088,SITTING
5732,-8.204139,-6.1078014,13.700893,SITTING
5733,-8.425867,-6.670297,10.82458,SITTING
5734,-8.225882,-6.0236764,13.9484,SITTING
5735,-8.391097,-6.4035125,11.884197,SITTING
5736,-8.395889,-8.722474,4.6104116,SITTING
5737,-9.192366,-9.280114,0.7065584,SITTING
5738,-9.003049,-9.438654,1.0379777,SITTING
5739,-7.958712,-9.163417,4.2450347,SITTING
5740,-8.35004,-6.6840734,10.850326,SITTING
5741,-12.369934,-7.8302383,-4.9595227,SITTING
