,x,y,Activity
5494,-20.850496,-33.67359,STANDING
5495,3.1023514,-59.28029,STANDING
5496,13.772747,-72.01166,STANDING
5497,-8.870531,-46.314342,STANDING
5498,4.732457,-62.0685,STANDING
5499,-27.17836,-13.937967,STANDING
5500,-28.577589,-12.195424,STANDING
5501,-20.577267,-32.223576,STANDING
5502,14.265727,-69.839676,STANDING
5503,5.093894,-61.549667,STANDING
5504,15.523559,-70.18143,STANDING
5505,25.66623,-70.41224,STANDING
5506,13.556653,-69.52687,STANDING
5507,15.3553705,-70.338745,STANDING
5508,4.858307,-60.512386,STANDING
5509,20.36287,-70.79486,STANDING
5510,22.089546,-70.33299,STANDING
5511,20.218403,-70.90605,STANDING
5512,21.427658,-70.50533,STANDING
5513,-35.40748,-13.382234,SITTING
5514,-37.256245,-8.948877,SITTING
5515,-38.351257,-7.469403,SITTING
5516,-48.589134,-5.1552014,SITTING
5517,-49.49829,-4.630549,SITTING
5518,-52.059433,-5.871347,SITTING
5519,-55.145565,-7.8824406,SITTING
5520,-54.72451,-7.585132,SITTING
5521,-53.86017,-7.0406666,SITTING
5522,-54.813484,-7.6857057,SITTING
5523,-54.638664,-7.541832,SITTING
5524,-55.3022,-7.974965,SITTING
5525,-50.106174,-5.082714,SITTING
5526,-49.969017,-4.999824,SITTING
5527,-50.969006,-5.5212736,SITTING
5528,-55.76141,-8.134139,SITTING
5529,-54.342003,-7.3346887,SITTING
5530,-49.68914,-4.8236628,SITTING
5531,-54.371056,-7.353579,SITTING
5532,-54.58415,-7.5375686,SITTING
5533,-55.233006,-7.988364,SITTING
5534,-29.758162,-17.682604,SITTING
5535,-29.716211,-18.796429,SITTING
5536,-29.513903,-47.21143,SITTING
5537,10.604892,-75.9377,SITTING
5538,-31.126762,-51.762466,SITTING
5539,-30.740915,-48.17511,SITTING
5540,11.658084,-77.64115,SITTING
5541,-31.408445,-50.82348,SITTING
5542,-26.976892,-37.704117,SITTING
5543,-31.098255,-49.032562,SITTING
5544,11.757061,-77.741196,SITTING
5545,-31.365803,-50.043484,SITTING
5546,-30.963438,-48.213875,SITTING
5547,-31.430412,-50.649853,SITTING
5548,-31.48462,-51.76577,SITTING
5549,-30.489784,-48.16473,SITTING
5550,-29.589659,-47.276543,SITTING
5551,-30.268534,-51.032707,SITTING
5552,-30.228096,-50.397247,SITTING
5553,-30.324665,-49.75349,SITTING
5554,10.384159,-75.75145,SITTING
5555,-30.531033,-51.155926,SITTING
5556,11.168106,-76.52844,SITTING
5557,-51.598434,43.794094,LAYING
5558,-55.885075,48.494232,LAYING
5559,-53.675743,44.745495,LAYING
5560,-53.61963,19.753586,LAYING
5561,-55.46218,47.72126,LAYING
5562,-55.018593,47.125294,LAYING
5563,-53.881042,45.203625,LAYING
5564,-53.633793,19.654272,LAYING
5565,-54.14025,12.41278,LAYING
5566,-54.087555,45.59799,LAYING
5567,-55.118202,47.33593,LAYING
5568,-54.081703,45.73072,LAYING
5569,-53.69047,20.679478,LAYING
5570,-53.99794,14.713657,LAYING
5571,-53.962402,14.974044,LAYING
5572,-53.965317,45.232327,LAYING
5573,-55.074177,47.187515,LAYING
5574,-51.656067,43.887913,LAYING
5575,-56.08348,49.44221,LAYING
5576,-53.520355,20.119398,LAYING
5577,-55.829014,47.51095,LAYING
5578,-53.58289,21.021957,LAYING
5579,-54.12007,11.650167,LAYING
5580,-53.943806,12.743553,LAYING
5581,-53.97611,12.449567,LAYING
5582,-54.013092,12.175129,LAYING
5583,-53.33711,44.67383,LAYING
5584,-56.145103,48.5141,LAYING
5585,-55.468098,46.936512,LAYING
5586,-53.205322,44.016865,LAYING
5587,-55.52636,47.019043,LAYING
5588,-56.213745,48.910015,LAYING
5589,-55.708767,47.314507,LAYING
5590,-56.17768,48.82331,LAYING
5591,33.15393,-16.35161,WALKING
5592,25.717072,-13.91328,WALKING
5593,33.045364,12.826519,WALKING
5594,33.023914,12.771473,WALKING
5595,33.01884,12.710464,WALKING
5596,32.956844,12.783864,WALKING
5597,10.49076,4.0792546,WALKING
5598,10.441811,3.7546265,WALKING
5599,18.84067,-8.810757,WALKING
5600,19.538998,-14.346424,WALKING
5601,9.000047,3.4937398,WALKING
5602,10.169855,4.626017,WALKING
5603,18.372099,-8.931503,WALKING
5604,18.014872,-9.206439,WALKING
5605,25.645182,-16.129738,WALKING
5606,24.972065,-14.494785,WALKING
5607,11.417564,5.944441,WALKING
5608,9.173938,3.1414862,WALKING
5609,10.368384,5.5202084,WALKING
5610,10.604047,9.382614,WALKING
5611,10.715307,9.338823,WALKING
5612,30.631403,16.061054,WALKING
5613,10.842729,8.832091,WALKING
5614,10.807832,9.027617,WALKING
5615,11.510329,9.313364,WALKING
5616,10.784154,8.376654,WALKING
5617,20.90273,-9.944899,WALKING
5618,20.89576,-9.95574,WALKING
5619,31.765438,30.889887,WALKING_DOWNSTAIRS
5620,2.2824223,39.142498,WALKING_DOWNSTAIRS
5621,0.42351735,40.83314,WALKING_DOWNSTAIRS
5622,31.961945,31.391973,WALKING_DOWNSTAIRS
5623,2.1019127,39.641994,WALKING_DOWNSTAIRS
5624,1.5963762,55.208244,WALKING_DOWNSTAIRS
5625,2.0024266,39.58444,WALKING_DOWNSTAIRS
5626,-0.49967605,56.13891,WALKING_DOWNSTAIRS
5627,-0.6516361,41.369194,WALKING_DOWNSTAIRS
5628,-1.4295671,42.286003,WALKING_DOWNSTAIRS
5629,-1.7876563,42.117645,WALKING_DOWNSTAIRS
5630,-0.8402264,56.834293,WALKING_DOWNSTAIRS
5631,-0.058992885,42.160255,WALKING_DOWNSTAIRS
5632,-0.14572372,41.47879,WALKING_DOWNSTAIRS
5633,-0.43751585,41.472424,WALKING_DOWNSTAIRS
5634,-2.846274,42.508915,WALKING_DOWNSTAIRS
5635,2.5793748,39.045345,WALKING_DOWNSTAIRS
5636,0.33820337,55.010853,WALKING_DOWNSTAIRS
5637,0.5065778,54.727394,WALKING_DOWNSTAIRS
5638,2.5123599,39.054764,WALKING_DOWNSTAIRS
5639,1.9697181,54.635353,WALKING_DOWNSTAIRS
5640,1.6144418,54.81544,WALKING_DOWNSTAIRS
5641,0.84116757,55.820847,WALKING_DOWNSTAIRS
5642,0.12981176,41.595154,WALKING_DOWNSTAIRS
5643,-0.35051516,41.68846,WALKING_DOWNSTAIRS
5644,24.607258,5.543145,WALKING_UPSTAIRS
5645,33.622726,22.001719,WALKING_UPSTAIRS
5646,34.643757,20.931705,WALKING_UPSTAIRS
5647,10.99793,20.261518,WALKING_UPSTAIRS
5648,11.1576605,20.309868,WALKING_UPSTAIRS
5649,27.933916,-8.111187,WALKING_UPSTAIRS
5650,28.353712,-1.2863216,WALKING_UPSTAIRS
5651,34.492867,21.165165,WALKING_UPSTAIRS
5652,34.331142,21.397127,WALKING_UPSTAIRS
5653,33.672535,22.430075,WALKING_UPSTAIRS
5654,15.88263,19.179934,WALKING_UPSTAIRS
5655,24.070877,22.031696,WALKING_UPSTAIRS
5656,28.244762,22.801035,WALKING_UPSTAIRS
5657,32.273052,23.02636,WALKING_UPSTAIRS
5658,31.80559,24.330242,WALKING_UPSTAIRS
5659,32.595417,24.412107,WALKING_UPSTAIRS
5660,33.43258,22.9298,WALKING_UPSTAIRS
5661,24.418142,21.091814,WALKING_UPSTAIRS
5662,23.488125,20.74154,WALKING_UPSTAIRS
5663,33.69075,21.80586,WALKING_UPSTAIRS
5664,33.323715,23.05529,WALKING_UPSTAIRS
5665,32.37023,21.17795,WALKING_UPSTAIRS
5666,10.782304,23.405344,WALKING_UPSTAIRS
5667,15.750299,57.329838,WALKING_UPSTAIRS
5668,32.691734,22.445944,WALKING_UPSTAIRS
5669,32.28395,23.382437,WALKING_UPSTAIRS
5670,32.882576,23.193882,WALKING_UPSTAIRS
5671,33.294693,22.75134,WALKING_UPSTAIRS
5672,4.1199102,-75.31205,STANDING
5673,13.823255,-75.55818,STANDING
5674,3.639561,-64.087616,STANDING
5675,3.9788089,-59.676647,STANDING
5676,15.177912,-70.87448,STANDING
5677,25.33063,-70.63286,STANDING
5678,15.389945,-71.072945,STANDING
5679,4.945908,-60.85252,STANDING
5680,21.573805,-70.461044,STANDING
5681,21.908485,-70.40023,STANDING
5682,21.430893,-70.472725,STANDING
5683,22.699947,-70.04674,STANDING
5684,5.2295303,-61.13771,STANDING
5685,4.082688,-70.45619,STANDING
5686,4.0164356,-70.44732,STANDING
5687,4.5309463,-63.85147,STANDING
5688,15.131853,-70.81811,STANDING
5689,5.0553064,-62.653843,STANDING
5690,4.873377,-61.193935,STANDING
5691,-26.891642,-13.862787,STANDING
5692,-25.2465,-19.963842,STANDING
5693,22.676924,-68.13507,STANDING
5694,6.673242,-58.5983,STANDING
5695,-8.213614,-43.888546,STANDING
5696,4.682888,-57.12729,STANDING
5697,14.115765,-67.56874,STANDING
5698,16.782284,-68.06265,STANDING
5699,14.366406,-66.64069,STANDING
5700,23.75125,-67.796104,STANDING
5701,18.053158,-67.250755,STANDING
5702,20.792183,-67.86927,STANDING
5703,21.421587,-68.06792,STANDING
5704,16.804157,-68.738174,STANDING
5705,5.673365,-59.568306,STANDING
5706,16.432722,-68.55015,STANDING
5707,14.356004,-67.38935,STANDING
5708,-37.10169,-8.370396,SITTING
5709,-43.111393,-13.528731,SITTING
5710,-43.07843,-13.805861,SITTING
5711,-46.03847,-20.636524,SITTING
5712,-45.899227,-19.886116,SITTING
5713,-52.650677,-26.52123,SITTING
5714,-52.810135,-30.110332,SITTING
5715,-45.827324,-19.6507,SITTING
5716,-45.739185,-19.474863,SITTING
5717,-45.758602,-19.500275,SITTING
5718,-43.566906,-15.152724,SITTING
5719,-52.969986,-30.33194,SITTING
5720,-58.33956,-33.80622,SITTING
5721,-58.425236,-33.86871,SITTING
5722,-58.57787,-34.03131,SITTING
5723,-58.618023,-34.08171,SITTING
5724,-39.005623,-11.054338,SITTING
5725,-35.472843,-17.935888,SITTING
5726,-45.09196,-45.610855,SITTING
5727,-34.907673,-40.83849,SITTING
5728,-35.41731,-41.78579,SITTING
5729,-41.648373,-44.30332,SITTING
5730,-43.805576,-45.162315,SITTING
5731,-35.380108,-16.559046,SITTING
5732,-33.637615,-12.512708,SITTING
5733,-35.32207,-16.675062,SITTING
5734,-33.576107,-12.182777,SITTING
5735,-34.920273,-15.209881,SITTING
5736,-28.42123,-34.468147,SITTING
5737,-34.810555,-41.942734,SITTING
5738,-34.393055,-41.6161,SITTING
5739,-27.98527,-34.896862,SITTING
5740,-35.227016,-16.656546,SITTING
5741,-44.874992,-45.624382,SITTING
5742,-51.684734,43.712894,LAYING
5743,-55.518383,46.493874,LAYING
5744,-54.45403,20.77708,LAYING
5745,-54.4683,44.241463,LAYING
5746,-54.20327,43.870377,LAYING
5747,-54.417942,15.803906,LAYING
5748,-54.547203,19.824287,LAYING
5749,-54.986824,12.164399,LAYING
5750,-55.01361,13.350951,LAYING
5751,-54.500713,15.436729,LAYING
5752,-54.808407,14.2293005,LAYING
5753,-54.63469,19.162899,LAYING
5754,-54.878414,13.886679,LAYING
5755,-54.65482,44.551914,LAYING
5756,-54.670086,44.557278,LAYING
5757,-55.08072,13.049636,LAYING
5758,-53.953117,43.34449,LAYING
5759,-53.828354,43.130417,LAYING
5760,-54.702522,20.211557,LAYING
5761,-51.902664,43.91983,LAYING
5762,-55.65193,46.605602,LAYING
5763,-55.85652,46.414013,LAYING
5764,-54.718224,12.7509365,LAYING
5765,-54.402473,15.531476,LAYING
5766,-53.784073,43.52862,LAYING
5767,-53.76872,43.48071,LAYING
5768,-54.376633,19.513306,LAYING
5769,-54.301197,20.283195,LAYING
5770,-54.228527,20.746908,LAYING
5771,-54.373478,19.342247,LAYING
5772,-54.405167,19.443125,LAYING
5773,-54.934116,45.08549,LAYING
5774,-53.751072,43.44104,LAYING
5775,-54.46016,15.280285,LAYING
5776,-53.88444,43.731586,LAYING
5777,-56.315998,47.11064,LAYING
5778,-54.421856,44.437798,LAYING
5779,-56.36753,47.24327,LAYING
5780,-54.303837,20.419907,LAYING
5781,-56.6641,47.788265,LAYING
5782,-53.65997,42.874737,LAYING
5783,-54.612972,11.685581,LAYING
5784,26.692318,-12.0654545,WALKING
5785,26.568073,-12.134027,WALKING
5786,25.788155,-14.184662,WALKING
5787,27.71745,-15.592291,WALKING
5788,27.575361,-15.585993,WALKING
5789,27.04115,-15.326675,WALKING
5790,28.299582,-15.879198,WALKING
5791,26.840263,-11.94701,WALKING
5792,26.282003,-12.615369,WALKING
5793,25.245996,-14.025155,WALKING
5794,25.215353,-14.009387,WALKING
5795,26.467564,-15.140362,WALKING
5796,26.366714,-11.975372,WALKING
5797,26.987526,-6.0194006,WALKING
5798,10.426849,3.5105953,WALKING
5799,19.797989,-8.862991,WALKING
5800,18.001446,-13.427203,WALKING
5801,20.183998,-8.683224,WALKING
5802,4.579889,1.7009903,WALKING
5803,8.572289,5.0358458,WALKING
5804,9.052765,4.2564244,WALKING
5805,9.457787,4.219585,WALKING
5806,9.136776,4.078584,WALKING
5807,18.535286,-13.81081,WALKING
5808,18.508797,-8.91949,WALKING
5809,18.436655,-8.956263,WALKING
5810,19.327225,-8.882987,WALKING
5811,20.78004,-8.191757,WALKING
5812,20.423979,-8.0654545,WALKING
5813,20.840395,-8.218559,WALKING
5814,21.065435,-8.243152,WALKING
5815,31.902292,31.036814,WALKING_DOWNSTAIRS
5816,30.857847,31.002085,WALKING_DOWNSTAIRS
5817,0.52945715,55.090508,WALKING_DOWNSTAIRS
5818,3.3393323,37.17829,WALKING_DOWNSTAIRS
5819,3.2254732,37.365513,WALKING_DOWNSTAIRS
5820,3.1844413,36.76629,WALKING_DOWNSTAIRS
5821,3.1057138,36.87305,WALKING_DOWNSTAIRS
5822,2.8602376,38.09516,WALKING_DOWNSTAIRS
5823,0.4389522,54.281258,WALKING_DOWNSTAIRS
5824,-1.2672896,42.91839,WALKING_DOWNSTAIRS
5825,-1.0955251,43.107544,WALKING_DOWNSTAIRS
5826,-0.83501244,56.71019,WALKING_DOWNSTAIRS
5827,-0.15948452,41.7901,WALKING_DOWNSTAIRS
5828,-0.3225579,42.941826,WALKING_DOWNSTAIRS
5829,-0.8411774,42.615868,WALKING_DOWNSTAIRS
5830,-1.413262,56.707417,WALKING_DOWNSTAIRS
5831,-1.2763258,56.625336,WALKING_DOWNSTAIRS
5832,33.411167,22.649866,WALKING_UPSTAIRS
5833,32.662376,21.780077,WALKING_UPSTAIRS
5834,15.744067,57.396202,WALKING_UPSTAIRS
5835,9.342424,25.624355,WALKING_UPSTAIRS
5836,24.80856,22.485752,WALKING_UPSTAIRS
5837,27.37318,22.951601,WALKING_UPSTAIRS
5838,25.11238,20.935274,WALKING_UPSTAIRS
5839,20.319761,18.162397,WALKING_UPSTAIRS
5840,27.719183,22.842031,WALKING_UPSTAIRS
5841,32.652893,21.60106,WALKING_UPSTAIRS
5842,23.534767,20.473545,WALKING_UPSTAIRS
5843,31.940012,21.049095,WALKING_UPSTAIRS
5844,32.72917,22.92038,WALKING_UPSTAIRS
5845,28.178915,-6.733253,WALKING_UPSTAIRS
5846,15.532362,17.395693,WALKING_UPSTAIRS
5847,15.82013,17.675774,WALKING_UPSTAIRS
5848,29.296442,23.933025,WALKING_UPSTAIRS
5849,32.462524,22.747591,WALKING_UPSTAIRS
5850,0.21309753,55.604992,WALKING_DOWNSTAIRS
5851,-2.8434107,41.103256,WALKING_DOWNSTAIRS
5852,-2.8181062,41.14397,WALKING_DOWNSTAIRS
5853,-2.5757706,41.323505,WALKING_DOWNSTAIRS
5854,-1.484746,44.471123,WALKING_DOWNSTAIRS
5855,-1.6036688,43.75019,WALKING_DOWNSTAIRS
5856,-1.7435526,42.586323,WALKING_DOWNSTAIRS
5857,-1.8217247,42.259533,WALKING_DOWNSTAIRS
5858,25.493364,22.510555,WALKING_UPSTAIRS
5859,33.265144,23.8947,WALKING_UPSTAIRS
5860,33.527348,23.707232,WALKING_UPSTAIRS
5861,15.783053,57.448307,WALKING_UPSTAIRS
5862,15.768599,57.437325,WALKING_UPSTAIRS
5863,29.221216,24.489277,WALKING_UPSTAIRS
5864,28.762955,27.57526,WALKING_UPSTAIRS
5865,28.478483,29.68055,WALKING_UPSTAIRS
5866,31.886316,24.542295,WALKING_UPSTAIRS
5867,-20.523518,-30.698366,STANDING
5868,18.37384,-63.823074,STANDING
5869,25.315613,-65.24297,STANDING
5870,24.66569,-65.220314,STANDING
5871,7.8805995,-57.33614,STANDING
5872,18.359257,-64.273766,STANDING
5873,8.056447,-57.748432,STANDING
5874,11.3661995,-59.592384,STANDING
5875,15.535063,-63.629738,STANDING
5876,25.364735,-65.42307,STANDING
5877,25.021038,-65.44474,STANDING
5878,25.598112,-65.41387,STANDING
5879,26.123997,-65.11959,STANDING
5880,23.173504,-65.2642,STANDING
5881,-19.669512,-31.241936,STANDING
5882,-19.799643,-31.143286,STANDING
5883,-20.44394,-30.616282,STANDING
5884,16.351168,-64.3484,STANDING
5885,-26.503887,-16.071148,STANDING
5886,12.375019,-57.6791,STANDING
5887,16.596134,-63.113953,STANDING
5888,25.288649,-65.249374,STANDING
5889,9.16251,-58.804874,STANDING
5890,14.481793,-62.21969,STANDING
5891,9.069214,-58.822598,STANDING
5892,14.544811,-62.339436,STANDING
5893,9.35487,-59.04388,STANDING
5894,17.340828,-63.224815,STANDING
5895,15.550681,-62.63252,STANDING
5896,15.227617,-62.529182,STANDING
5897,8.995282,-58.67188,STANDING
5898,10.27486,-59.269703,STANDING
5899,9.29502,-58.77098,STANDING
5900,14.69784,-62.235146,STANDING
5901,17.867283,-63.23159,STANDING
5902,17.52199,-63.254852,STANDING
5903,-45.685673,-10.521876,SITTING
5904,-43.91409,-8.623086,SITTING
5905,-53.75749,-13.179996,SITTING
5906,-52.79983,-13.033487,SITTING
5907,-60.982296,-14.28956,SITTING
5908,-61.326347,-14.363424,SITTING
5909,-61.500366,-14.40131,SITTING
5910,-61.91338,-14.377239,SITTING
5911,-55.046024,-13.383386,SITTING
5912,-58.48077,-14.083712,SITTING
5913,-62.17646,-14.263364,SITTING
5914,-61.96079,-14.289928,SITTING
5915,-61.879658,-14.288811,SITTING
5916,-62.31827,-14.157013,SITTING
5917,-61.4646,-14.308346,SITTING
5918,-62.077934,-14.155521,SITTING
5919,-60.964645,-14.250757,SITTING
5920,-51.8074,-12.786051,SITTING
5921,-33.484753,-12.603483,SITTING
5922,-33.282887,-12.427151,SITTING
5923,-34.476646,-41.639275,SITTING
5924,-44.61994,-44.954586,SITTING
5925,-46.85618,-46.27486,SITTING
5926,-38.600185,-43.450603,SITTING
5927,-38.68878,-43.496754,SITTING
5928,-38.60543,-43.46619,SITTING
5929,-38.59972,-43.465954,SITTING
5930,-46.56293,-46.20392,SITTING
5931,-34.596977,-40.893856,SITTING
5932,-38.208454,-25.094473,SITTING
5933,-38.306442,-43.30993,SITTING
5934,-44.648746,-45.16851,SITTING
5935,-38.86399,-43.577957,SITTING
5936,-34.843742,-41.574467,SITTING
5937,-34.68908,-41.159863,SITTING
5938,-38.18665,-25.310762,SITTING
5939,-38.51457,-43.43161,SITTING
5940,-40.836697,46.34917,LAYING
5941,-42.07345,28.146347,LAYING
5942,-40.894623,15.346689,LAYING
5943,-41.060284,15.73365,LAYING
5944,-40.729538,14.446207,LAYING
5945,-41.422096,16.647139,LAYING
5946,-40.753597,14.796389,LAYING
5947,-41.218914,16.137066,LAYING
5948,-41.962994,18.013222,LAYING
5949,-41.16432,16.025967,LAYING
5950,-41.930798,17.96506,LAYING
5951,-41.493996,16.90774,LAYING
5952,-41.232826,16.240005,LAYING
5953,-40.887283,15.297555,LAYING
5954,-40.8272,15.068913,LAYING
5955,-41.19503,16.070612,LAYING
5956,-41.60237,17.12604,LAYING
5957,-43.14627,30.557022,LAYING
5958,-41.43523,44.725636,LAYING
5959,-42.33375,27.494186,LAYING
5960,-42.71099,25.508389,LAYING
5961,-43.173122,23.468843,LAYING
5962,-42.30791,15.995673,LAYING
5963,-41.424324,13.655166,LAYING
5964,-42.16027,15.526749,LAYING
5965,-42.597866,17.391684,LAYING
5966,-42.755863,18.318047,LAYING
5967,-42.445465,16.809156,LAYING
5968,-42.710968,18.169342,LAYING
5969,-42.969307,19.509117,LAYING
5970,-42.51983,17.356346,LAYING
5971,-42.423817,16.934109,LAYING
5972,-43.348934,22.151417,LAYING
5973,-41.983536,15.324243,LAYING
5974,-42.32889,16.48757,LAYING
5975,-41.466232,13.270518,LAYING
5976,30.294765,-10.729551,WALKING
5977,27.210398,-6.631332,WALKING
5978,28.36051,-0.28585097,WALKING
5979,33.58458,14.387091,WALKING
5980,27.86938,-8.388981,WALKING
5981,27.749588,-8.289639,WALKING
5982,27.052538,-8.651362,WALKING
5983,30.476536,-12.21498,WALKING
5984,28.048273,-9.306784,WALKING
5985,27.975431,-9.2862625,WALKING
5986,28.009853,-11.30941,WALKING
5987,27.970234,-9.144857,WALKING
5988,27.976957,-9.185509,WALKING
5989,28.354044,-9.748005,WALKING
5990,30.491035,-10.584724,WALKING
5991,26.66054,-7.7143645,WALKING
5992,26.872576,-7.3059525,WALKING
5993,27.025488,-7.1825075,WALKING
5994,27.51422,-6.744976,WALKING
5995,27.674923,-6.620151,WALKING
5996,29.918627,-11.483794,WALKING
5997,30.102316,-11.762645,WALKING
5998,27.006271,-7.452736,WALKING
5999,26.419924,-7.646613,WALKING
6000,28.129042,-10.862454,WALKING
6001,30.448061,-11.217423,WALKING
6002,30.547346,-12.405375,WALKING
6003,30.30575,-12.0989275,WALKING
6004,9.701404,49.33281,WALKING_DOWNSTAIRS
6005,14.844002,44.666916,WALKING_DOWNSTAIRS
6006,12.123311,41.938553,WALKING_DOWNSTAIRS
6007,9.605614,49.49267,WALKING_DOWNSTAIRS
6008,12.789223,42.087475,WALKING_DOWNSTAIRS
6009,12.2568445,42.34951,WALKING_DOWNSTAIRS
6010,8.639294,61.144573,WALKING_DOWNSTAIRS
6011,7.5416274,64.85417,WALKING_DOWNSTAIRS
6012,10.97664,65.82977,WALKING_DOWNSTAIRS
6013,7.8854995,48.10051,WALKING_DOWNSTAIRS
6014,7.0264096,63.76225,WALKING_DOWNSTAIRS
6015,7.225031,64.48846,WALKING_DOWNSTAIRS
6016,5.1649237,63.85657,WALKING_DOWNSTAIRS
6017,5.726429,63.67765,WALKING_DOWNSTAIRS
6018,7.768448,64.35773,WALKING_DOWNSTAIRS
6019,10.730185,65.36794,WALKING_DOWNSTAIRS
6020,14.112112,43.729496,WALKING_DOWNSTAIRS
6021,13.380653,42.509876,WALKING_DOWNSTAIRS
6022,11.60391,42.80523,WALKING_DOWNSTAIRS
6023,11.933899,42.3641,WALKING_DOWNSTAIRS
6024,10.546925,64.714745,WALKING_DOWNSTAIRS
6025,12.900185,42.275543,WALKING_DOWNSTAIRS
6026,52.65592,-9.254994,WALKING_UPSTAIRS
6027,64.15577,-4.631951,WALKING_UPSTAIRS
6028,63.845562,-4.8269033,WALKING_UPSTAIRS
6029,63.76634,-4.8415027,WALKING_UPSTAIRS
6030,63.880882,-4.792408,WALKING_UPSTAIRS
6031,77.863884,-8.696794,WALKING_UPSTAIRS
6032,76.45489,-7.8939657,WALKING_UPSTAIRS
6033,78.53064,-8.823936,WALKING_UPSTAIRS
6034,77.83881,-8.582728,WALKING_UPSTAIRS
6035,77.70343,-8.522778,WALKING_UPSTAIRS
6036,76.93984,-8.16336,WALKING_UPSTAIRS
6037,76.95607,-8.211203,WALKING_UPSTAIRS
6038,77.04345,-8.247487,WALKING_UPSTAIRS
6039,77.741776,-8.554171,WALKING_UPSTAIRS
6040,77.65771,-8.427703,WALKING_UPSTAIRS
6041,77.968796,-8.598664,WALKING_UPSTAIRS
6042,78.17443,-8.680429,WALKING_UPSTAIRS
6043,77.31146,-8.343207,WALKING_UPSTAIRS
6044,64.647964,-4.3011103,WALKING_UPSTAIRS
6045,65.404884,-3.7639914,WALKING_UPSTAIRS
6046,65.100105,-3.8668838,WALKING_UPSTAIRS
6047,64.540764,-4.226105,WALKING_UPSTAIRS
6048,77.35993,-8.431416,WALKING_UPSTAIRS
6049,65.57465,-3.631336,WALKING_UPSTAIRS
6050,65.36421,-3.698102,WALKING_UPSTAIRS
6051,4.9411254,-48.57976,STANDING
6052,24.644142,-62.19214,STANDING
6053,17.371347,-60.789833,STANDING
6054,21.582062,-62.589382,STANDING
6055,24.221472,-64.045975,STANDING
6056,23.72146,-63.734787,STANDING
6057,16.57164,-60.230762,STANDING
6058,8.668281,-57.151016,STANDING
6059,20.803532,-62.356384,STANDING
6060,12.520443,-59.306973,STANDING
6061,12.232934,-59.032635,STANDING
6062,21.331394,-62.456398,STANDING
6063,5.92396,-44.714638,STANDING
6064,12.633683,-59.217503,STANDING
6065,8.666858,-57.086376,STANDING
6066,16.24516,-60.34615,STANDING
6067,8.716386,-57.331604,STANDING
6068,24.10513,-64.166466,STANDING
6069,25.846003,-64.60123,STANDING
6070,13.892409,-59.48172,STANDING
6071,16.904747,-60.210056,STANDING
6072,20.704266,-62.081604,STANDING
6073,11.993884,-58.610096,STANDING
6074,17.228321,-60.021095,STANDING
6075,-15.579369,-30.934246,STANDING
6076,-25.886812,-19.1869,STANDING
6077,5.9044976,-49.53751,STANDING
6078,7.2998557,-49.241512,STANDING
6079,7.438481,-49.38573,STANDING
6080,23.105907,-62.686134,STANDING
6081,12.905051,-59.07258,STANDING
6082,18.175337,-61.44892,STANDING
6083,26.440718,-64.461365,STANDING
6084,24.395315,-62.28753,STANDING
6085,25.247469,-63.587563,STANDING
6086,19.30897,-62.445183,STANDING
6087,16.398819,-62.178993,STANDING
6088,16.831429,-62.307156,STANDING
6089,9.295038,-57.991917,STANDING
6090,19.50943,-62.502613,STANDING
6091,19.284737,-62.49923,STANDING
6092,12.529278,-56.788956,STANDING
6093,12.837111,-56.9076,STANDING
6094,14.943758,-59.972168,STANDING
6095,-36.548756,-10.528743,SITTING
6096,-54.91581,-32.157654,SITTING
6097,-54.529377,-31.882938,SITTING
6098,-54.79148,-32.115887,SITTING
6099,-43.91406,-17.715202,SITTING
6100,-54.776085,-32.023926,SITTING
6101,-58.251934,-35.120735,SITTING
6102,-42.484837,-13.847885,SITTING
6103,-42.293873,-12.037297,SITTING
6104,-54.656925,-32.06649,SITTING
6105,-58.26173,-35.598843,SITTING
6106,-57.803467,-34.75095,SITTING
6107,-58.095684,-35.043682,SITTING
6108,-55.03534,-32.335648,SITTING
6109,-44.861084,-19.376238,SITTING
6110,-54.57163,-31.937748,SITTING
6111,-25.813833,-25.420504,SITTING
6112,-26.270634,-24.204283,SITTING
6113,-26.643677,-62.362408,SITTING
6114,-25.87066,-66.41781,SITTING
6115,-24.2403,-41.72946,SITTING
6116,-25.446695,-69.28043,SITTING
6117,-16.057877,-76.36767,SITTING
6118,-16.681639,-76.08389,SITTING
6119,-15.656603,-76.72436,SITTING
6120,-25.76721,-70.32661,SITTING
6121,-24.410933,-42.08132,SITTING
6122,-27.008297,-62.373257,SITTING
6123,-24.402275,-42.62143,SITTING
6124,-25.998709,-69.75308,SITTING
6125,-26.190073,-67.68181,SITTING
6126,-19.013102,-75.14405,SITTING
6127,-26.93841,-62.774918,SITTING
6128,-39.68075,46.243355,LAYING
6129,-41.67837,29.845486,LAYING
6130,-41.3664,29.887594,LAYING
6131,-41.272778,30.040213,LAYING
6132,-41.688465,27.914701,LAYING
6133,-41.55444,28.926683,LAYING
6134,-42.253647,24.490633,LAYING
6135,-41.98907,25.950043,LAYING
6136,-42.26914,24.154211,LAYING
6137,-42.267696,24.207218,LAYING
6138,-42.15748,25.015629,LAYING
6139,-42.12391,25.161522,LAYING
6140,-42.26987,23.568237,LAYING
6141,-41.867424,27.038595,LAYING
6142,-41.97514,26.147974,LAYING
